"COD_SETOR";"NOM_SETOR";"COD_TIPO_AUTOR";"DES_TIPO_AUTOR";"SGL_UF_AUTOR";"SGL_PARTIDO";"COD_GRUPO_AUTOR";"DES_GRUPO_AUTOR";"NOM_AUTOR";"COD_EMENDA";"COD_UNID_ORCA";"NOM_ABREV_UNID_ORCA";"Funcional";"Título";"SALDO_ACREC";"VAL_CANC";"SALDO";"DES_DECISAO_PARECER";"COD_AUTOR";"COD_ESFERA";"COD_DECISAO_PARECER";"COD_FONTE";"COD_GND";"COD_MOD_APLIC"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PFL";3;"PA";"Clovis Fecury";"12160012";"26101";"M. da Educação";"12.364.1073.0048.0278";"Apoio a Entidades de Ensino Superior Não Federais - Universidade Estadual do Maranhão - UEMA - Estado do Maranhão";50000;0;50000;"Aprovada";"1216";"1";"1";"100";"3";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PFL";3;"PA";"Nice Lobão";"35100006";"26265";"CEFET - MA";"12.364.1073.6368.0126";"Instrumental para Ensino e Pesquisa Destinado a Instituições Federais de Ensino Superior e Hospitais de Ensino - Estado do Maranhão";50000;0;50000;"Aprovada";"3510";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PL";3;"PA";"Remi Trinta";"33300005";"26272";"Fund. Univ. Fed. do Maranhão";"12.364.1073.6373.0244";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - Campus de Pinheiro - No Estado do Maranhão";150000;0;150000;"Aprovada";"3330";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PL";3;"PA";"Remi Trinta";"33300006";"26101";"M. da Educação";"12.364.1073.0048.0278";"Apoio a Entidades de Ensino Superior Não Federais - Universidade Estadual do Maranhão - UEMA - Estado do Maranhão";150000;0;150000;"Aprovada";"3330";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PMDB";3;"PA";"Albérico Filho";"31090008";"26101";"M. da Educação";"12.302.1073.6379.0056";"Complementação para o Funcionamento dos Hospitais de Ensino Federais - Fundação Universidade Federal do Maranhão - No Estado do Maranhão";100000;0;100000;"Aprovada";"3109";"2";"1";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PSB";3;"PA";"Luciano Leitoa";"12310003";"26101";"M. da Educação";"12.364.1073.0048.0378";"Apoio a Entidades de Ensino Superior Não Federais - Implantação de Biblioteca no Polo da Universidade Estadual do Maranhão - UEMA em Timon - No Estado do Maranhão";50000;0;50000;"Aprovada";"1231";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PSB";3;"PA";"Luciano Leitoa";"12310008";"26272";"Fund. Univ. Fed. do Maranhão";"12.364.1073.6373.0021";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Maranhão";50000;0;50000;"Aprovada";"1231";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PSDB";3;"PA";"Antonio Joaquim";"12140009";"26272";"Fund. Univ. Fed. do Maranhão";"12.364.1073.6373.0021";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Maranhão";200000;0;200000;"Aprovada";"1214";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PSDB";3;"PA";"Sebastião Madeira";"33520003";"26101";"M. da Educação";"12.364.1073.0048.0278";"Apoio a Entidades de Ensino Superior Não Federais - Universidade Estadual do Maranhão - UEMA - Estado do Maranhão";200000;0;200000;"Aprovada";"3352";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PSDB";3;"PA";"Sebastião Madeira";"33520004";"26272";"Fund. Univ. Fed. do Maranhão";"12.364.1073.6373.0021";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado do Maranhão";250000;0;250000;"Aprovada";"3352";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PT";3;"PA";"Terezinha Fernandes";"12320001";"26330";"EAF- São Luís - MA";"12.363.1062.6374.0021";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - No Estado do Maranhão";180000;0;180000;"Aprovada";"1232";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PT";3;"PA";"Terezinha Fernandes";"12320002";"26265";"CEFET - MA";"12.363.1062.6374.0084";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - Imperatriz - No Estado do Maranhão";150000;0;150000;"Aprovada";"1232";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PT";3;"PA";"Terezinha Fernandes";"12320003";"26101";"M. da Educação";"12.364.1073.0048.0386";"Apoio a Entidades de Ensino Superior Não Federais - Imperatriz - No Estado do Maranhão";200000;0;200000;"Aprovada";"1232";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PT";3;"PA";"Terezinha Fernandes";"12320004";"26101";"M. da Educação";"12.302.1073.6379.0056";"Complementação para o Funcionamento dos Hospitais de Ensino Federais - Fundação Universidade Federal do Maranhão - No Estado do Maranhão";50000;0;50000;"Aprovada";"1232";"2";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PT";3;"PA";"Terezinha Fernandes";"12320005";"26272";"Fund. Univ. Fed. do Maranhão";"12.364.1375.4006.0056";"Funcionamento de Cursos de Pós-Graduação - Mestrado em Educação - Campus de Imperatriz - No Estado do Maranhão";50000;0;50000;"Aprovada";"1232";"1";"1";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MA";"PTB";3;"PA";"Pedro Fernandes";"35110008";"26101";"M. da Educação";"12.364.1073.0048.0430";"Apoio a Entidades de Ensino Superior Não Federais - Laboratório de Arquitetura e Urbanismo - UEMA -  Estado do Maranhão";100000;0;100000;"Aprovada";"3511";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PDT";3;"PA";"Sérgio Miranda";"19420003";"26298";"FNDE";"12.361.1376.0E01.0108";"Apoio ao Desenvolvimento do Ensino Fundamental - No Estado de Minas Gerais";150000;0;150000;"Aprovada";"1942";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PDT";3;"PA";"Sérgio Miranda";"19420006";"26211";"CEFET - Ouro Preto - MG";"12.363.1062.6364.0056";"Veículos e Transporte Escolar para as Instituições Federais de Educação Profissional - Ouro Preto - MG";110000;0;110000;"Aprovada";"1942";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PDT";3;"PA";"Sérgio Miranda";"19420016";"26263";"Universidade Federal de Lavras";"12.364.1073.6373.0031";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado de Minas Gerais";200000;0;200000;"Aprovada";"1942";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PDT";3;"PA";"Sérgio Miranda";"19420017";"26101";"M. da Educação";"12.302.1073.6379.0064";"Complementação para o Funcionamento dos Hospitais de Ensino Federais - No Estado de Minas Gerais";250000;0;250000;"Aprovada";"1942";"2";"1";"100";"3";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PDT";3;"PA";"Sérgio Miranda";"19420019";"26277";"Fund. Univ. Fed. de Ouro Preto";"12.364.1073.6368.0164";"Instrumental para Ensino e Pesquisa Destinado a Instituições Federais de Ensino Superior e Hospitais de Ensino - Ouro Preto - MG";200000;0;200000;"Aprovada";"1942";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PDT";3;"PA";"Sérgio Miranda";"19420020";"26101";"M. da Educação";"12.364.1073.0048.0462";"Apoio a Entidades de Ensino Superior Não Federais - UNIMONTES - No Estado de Minas Gerais";200000;0;200000;"Aprovada";"1942";"1";"1";"100";"3";"99"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PFL";3;"PA";"Eliseu Resende";"31920015";"26282";"Fund. Univ. Fed. de Viçosa";"12.364.1073.6373.0031";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado de Minas Gerais";50000;0;50000;"Aprovada";"3192";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PFL";3;"PA";"Eliseu Resende";"31920016";"26263";"Universidade Federal de Lavras";"12.364.1073.6373.0031";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado de Minas Gerais";100000;0;100000;"Aprovada";"3192";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PFL";3;"PA";"Eliseu Resende";"31920017";"26285";"Fund. U. F. de S. João Del Rei";"12.364.1073.6373.0031";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado de Minas Gerais";100000;0;100000;"Aprovada";"3192";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PFL";3;"PA";"LAEL VIEIRA VARELLA";"13710002";"26298";"FNDE";"12.367.1374.09FD.0066";"Apoio à Aquisição de Veículos Escolares para a Educação Especial - APAE - Manhumirim - MG";100000;0;100000;"Aprovada";"1371";"1";"1";"100";"4";"50"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PFL";3;"PA";"LAEL VIEIRA VARELLA";"13710003";"26298";"FNDE";"12.367.1374.09FD.0074";"Apoio à Aquisição de Veículos Escolares para a Educação Especial - APAE - Tombos - MG";80000;0;80000;"Aprovada";"1371";"1";"1";"100";"4";"50"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PL";3;"PA";"Aracely de Paula";"17300008";"26101";"M. da Educação";"12.363.1062.6380.0102";"Fomento ao Desenvolvimento da Educação Profissional - UNED de Araxá - CEFET/ MG- No Estado de Minas Gerais";200000;0;200000;"Aprovada";"1730";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PL";3;"PA";"Jaime Martins";"32300003";"26257";"CEFET - MG";"12.363.1062.6374.0074";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - UNED - Divinópolis - MG";150000;0;150000;"Aprovada";"3230";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PMDB";3;"PA";"Alexandre Maia";"20950009";"26298";"FNDE";"12.365.1065.09HI.0056";"Apoio à Aquisição de Equipamentos para a Rede Pública de Educação Infantil - Jacuí - MG";50000;0;50000;"Aprovada";"2095";"1";"1";"100";"4";"40"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PMDB";3;"PA";"Cabo Júlio";"35870006";"26298";"FNDE";"12.361.1376.0E01.0188";"Apoio ao Desenvolvimento do Ensino Fundamental - Construção de Escola - Frutal - MG";200000;0;200000;"Aprovada";"3587";"1";"1";"100";"4";"40"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PMDB";3;"PA";"Cabo Júlio";"35870012";"26298";"FNDE";"12.367.1374.09FD.0084";"Apoio à Aquisição de Veículos Escolares para a Educação Especial - Planura - MG";50000;0;50000;"Aprovada";"3587";"1";"1";"100";"4";"40"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PMDB";3;"PA";"Carlos Willian";"13890004";"26298";"FNDE";"12.361.1376.0E01.0190";"Apoio ao Desenvolvimento do Ensino Fundamental - Aquisição de Equipamentos para Unidades de Ensino em Municípios - Estado de Minas Gerais";250000;0;250000;"Aprovada";"1389";"1";"1";"100";"4";"99"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PMDB";3;"PA";"Carlos Willian";"13890005";"26298";"FNDE";"12.365.1065.09HJ.0060";"Apoio à Reestruturação da Rede Física Pública de Educação Infantil - Construção, Ampliação e Reforma de Unidade de Ensino - No Estado de Minas Gerais";450000;0;450000;"Aprovada";"1389";"1";"1";"112";"4";"99"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PMDB";3;"PA";"João Magalhães";"34080003";"26298";"FNDE";"12.367.1374.09FD.0082";"Apoio à Aquisição de Veículos Escolares para a Educação Especial - APAE - Rio Casca - MG";75000;0;75000;"Aprovada";"3408";"1";"1";"100";"4";"99"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PMDB";3;"PA";"Marcello Siqueira";"14040002";"26257";"CEFET - MG";"12.363.1062.6374.0090";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - UNED - Leopoldina - MG";100000;0;100000;"Aprovada";"1404";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PMDB";3;"PA";"Maria Lúcia Cardoso";"35960005";"26101";"M. da Educação";"12.364.1073.6368.0110";"Instrumental para Ensino e Pesquisa Destinado a Instituições Federais de Ensino Superior e Hospitais de Ensino - Estado de Minas Gerais";60000;0;60000;"Aprovada";"3596";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PMDB";3;"PA";"Maria Lúcia Cardoso";"35960006";"26238";"UFMG";"12.364.1073.6368.0190";"Instrumental para Ensino e Pesquisa Destinado a Instituições Federais de Ensino Superior e Hospitais de Ensino - Belo Horizonte - MG";30000;0;30000;"Aprovada";"3596";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PP";3;"PA";"Márcio Reinaldo Moreira";"32860009";"26101";"M. da Educação";"12.364.1073.10BJ.0056";"Interiorização de Universidades Federais - Implantação de Campus Universitário Público em Município do Interior - No Estado de Minas Gerais";500000;0;500000;"Aprovada";"3286";"1";"1";"112";"4";"99"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PP";3;"PA";"Romel Anízio";"17500001";"26101";"M. da Educação";"12.364.1073.0048.0206";"Apoio a Entidades de Ensino Superior Não Federais - Apoio a Universidade Estadual de Minas Gerais - UEMG - Estado de Minas Gerais (CAMPUS ITUIUTABA)";300000;0;300000;"Aprovada";"1750";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PSB";3;"PA";"Carlos Mota";"11110015";"26238";"UFMG";"12.364.1073.6368.0140";"Instrumental para Ensino e Pesquisa Destinado a Instituições Federais de Ensino Superior e Hospitais de Ensino - Hospital São Geraldo - No Estado de Minas Gerais";50000;0;50000;"Aprovada";"1111";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PSB";3;"PA";"Carlos Mota";"11110016";"26277";"Fund. Univ. Fed. de Ouro Preto";"12.364.1073.6373.0031";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado de Minas Gerais";50000;0;50000;"Aprovada";"1111";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PSB";3;"PA";"Carlos Mota";"11110018";"26255";"Fac. Fed. Int. de Diamantina";"12.364.1073.6373.0031";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado de Minas Gerais";150000;0;150000;"Aprovada";"1111";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PSB";3;"PA";"Júlio Delgado";"36820017";"26237";"UF - Juiz de Fora/MG";"12.364.1073.6373.0218";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - Faculdade de Economia e Administração - Juiz de Fora - MG";100000;0;100000;"Aprovada";"3682";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PSB";3;"PA";"Mário Assad Júnior";"90230006";"26277";"Fund. Univ. Fed. de Ouro Preto";"12.364.1073.6373.0031";"Modernização e Recuperação da Infra-Estrutura Física das Instituições Federais de Ensino Superior e dos Hospitais de Ensino - No Estado de Minas Gerais";50000;0;50000;"Aprovada";"9023";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PSDB";3;"PA";"Custódio Mattos";"35890003";"26257";"CEFET - MG";"12.363.1062.6374.0090";"Modernização e Recuperação de Infra-Estrutura Física de Instituições Federais de Educação Profissional - UNED - Leopoldina - MG";150000;0;150000;"Aprovada";"3589";"1";"1";"100";"4";"90"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PSDB";3;"PA";"Narcio Rodrigues";"34110006";"26101";"M. da Educação";"12.364.1073.0048.0262";"Apoio a Entidades de Ensino Superior Não Federais - Implantação de Unidade da Universidade Estadual de Minas Gerais (UEMG) em Frutal - MG";1500000;0;1500000;"Aprovada";"3411";"1";"1";"112";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PSDB";3;"PA";"Rafael Guerra";"35850020";"26101";"M. da Educação";"12.364.1073.0048.0422";"Apoio a Entidades de Ensino Superior Não Federais - Universidade Estadual - Passos - MG";200000;0;200000;"Aprovada";"3585";"1";"1";"100";"4";"30"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PT";3;"PA";"Ana Guerra";"20850001";"26298";"FNDE";"12.367.1374.0511.0124";"Apoio ao Desenvolvimento da Educação Especial - Associação de Pais e Amigos dos Excepcionais - Monte Belo - MG";50000;0;50000;"Aprovada";"2085";"1";"1";"100";"4";"50"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PT";3;"PA";"César Medeiros";"13920003";"26298";"FNDE";"12.365.1065.0E04.0062";"Apoio ao Desenvolvimento da Educação Infantil - Colégio Arquidiocesano - No Estado de Minas Gerais";100000;0;100000;"Aprovada";"1392";"1";"1";"100";"3";"50"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"01";"Deputado Federal";"MG";"PT";3;"PA";"César Medeiros";"13920005";"26101";"M. da Educação";"12.363.1062.6380.0068";"Fomento ao Desenvolvimento da Educação Profissional - Estado de Minas Gerais";200000;0;200000;"Aprovada";"1392";"1";"1";"100";"3";"50"
